#{"t_start": 1764808870.413026, "env_id": "Ant-v5"}
r,l,t
637.576324,392,1319.483814
1345.744195,857,1320.419703
418.082798,219,1321.324828
824.141897,1000,1322.432943
1670.508467,1000,1324.20101
861.557033,1000,1325.287382
1605.762482,1000,1326.865676
158.121906,79,1326.949389
300.187701,190,1327.147641
1795.926123,1000,1331.551046
1705.925936,1000,1333.257501
494.044178,275,1333.582412
190.739535,110,1333.698831
318.679758,212,1333.929347
1050.67245,1000,1335.041326
630.158167,363,1336.081614
1699.826606,1000,1337.164842
819.741952,1000,1338.641367
408.35352,210,1338.863518
1835.661126,1000,1339.922006
291.987098,159,1340.089479
787.757141,1000,1341.575201
1913.51061,1000,1342.827627
482.476963,283,1343.176096
1350.010808,778,1346.967304
582.008461,316,1347.351886
1605.021847,900,1348.391194
952.206999,547,1349.959277
442.754204,229,1350.224756
1267.437186,1000,1351.299697
1175.512349,710,1352.582533
994.056225,1000,1353.630169
1613.991007,1000,1355.520024
1042.686298,619,1356.261949
844.222156,465,1356.822468
1369.103465,1000,1358.869097
1761.535842,1000,1359.99755
471.684417,233,1360.238235
1476.05166,1000,1366.16331
1378.287232,1000,1367.290578
102.692558,40,1367.344242
1686.973948,1000,1369.251494
303.113077,166,1369.43959
502.165556,269,1369.786274
1662.223664,1000,1371.004784
1487.611435,828,1372.805879
399.965116,281,1373.154019
137.22544,91,1373.265767
180.87734,91,1373.373531
1647.415699,1000,1374.497872
170.167717,104,1375.043433
632.353792,444,1375.551069
915.861362,525,1376.104453
1423.076537,1000,1377.16445
501.503641,343,1378.108695
753.146884,1000,1379.321286
746.890892,1000,1384.22287
846.994988,486,1384.724884
1434.822612,1000,1385.916204
1800.148312,1000,1387.742334
945.251462,1000,1388.852173
820.3733,1000,1390.408047
129.42542,68,1390.493441
940.650056,1000,1391.643834
739.555297,1000,1393.146854
504.176459,303,1393.459259
1722.843883,1000,1394.570761
562.59157,307,1396.241851
739.54598,453,1396.793862
1557.542095,1000,1401.98878
1667.360334,1000,1403.506088
1092.023639,626,1404.210753
1589.656965,1000,1406.932239
1333.858282,1000,1407.998402
410.605765,251,1408.254176
220.166322,101,1408.3673
111.624855,76,1408.451276
1831.122849,1000,1409.893411
1217.279061,1000,1410.92434
23.607608,23,1410.948523
1103.745701,634,1411.968881
232.947801,119,1412.093035
702.642721,1000,1413.190387
1336.596683,1000,1416.229145
612.717098,349,1416.637188
82.911609,35,1416.673964
1732.523936,1000,1419.799433
1099.049894,554,1420.944772
1538.632063,808,1421.821499
1547.198178,921,1422.79897
1110.865267,584,1424.041585
1059.326785,1000,1425.139579
525.626894,303,1425.483382
1104.339467,570,1426.550926
1914.454034,1000,1427.624815
1997.996926,1000,1429.20536
1852.581719,1000,1430.338715
1607.955621,1000,1432.575845
1665.030868,890,1433.579949
1732.937743,1000,1440.463598
301.361171,158,1440.653906
858.144486,650,1441.362844
325.665125,218,1441.594907
902.565992,455,1442.121944
767.169727,1000,1443.676279
761.383079,382,1444.142338
406.091454,251,1444.465173
1119.389671,1000,1446.687221
1283.760762,633,1447.371045
617.070275,373,1447.776727
1752.331099,1000,1448.874783
975.226197,494,1449.841264
1862.388433,1000,1450.946549
1766.907898,1000,1452.583155
1832.069693,1000,1456.65433
1423.112751,797,1458.165064
1227.50558,641,1458.869089
852.909156,501,1459.434141
1905.044433,1000,1461.089819
439.334007,220,1461.33019
1916.666071,1000,1462.503772
1335.123627,731,1463.810188
1884.795381,1000,1464.838826
1743.502503,1000,1466.313701
1968.138737,1000,1467.333117
1207.420037,1000,1468.712603
800.683839,417,1469.13339
1627.601514,1000,1474.11687
483.251831,246,1474.363159
1896.586854,1000,1475.758258
1548.116927,1000,1476.742575
1868.028132,1000,1478.531814
1040.735504,602,1479.172988
888.363371,1000,1480.449237
1759.119638,869,1481.354133
408.212727,241,1481.598934
1891.155508,1000,1483.804975
843.212546,1000,1485.005379
755.232518,1000,1487.409493
741.056979,406,1491.356925
598.447459,343,1491.70724
1023.749018,1000,1492.785856
452.595523,267,1493.656658
1494.250712,784,1494.659224
1140.677608,1000,1495.906047
919.694324,1000,1497.982137
1213.416862,1000,1499.092947
290.194994,163,1500.698006
1500.893726,1000,1501.838667
1934.874995,1000,1502.94276
1620.289281,863,1504.564895
1654.833471,1000,1505.709459
1136.516278,607,1510.794583
1354.756307,766,1511.612706
869.463794,1000,1513.085383
53.378144,33,1513.118004
2029.476201,1000,1514.1315
1247.028256,1000,1515.784942
752.362997,1000,1516.874069
659.585366,446,1517.366314
165.155657,130,1517.502256
1023.318376,564,1518.526935
1554.416254,826,1519.394902
847.651871,1000,1520.474764
1397.253868,748,1521.690015
258.983372,118,1521.809335
1278.401454,1000,1522.956738
289.759956,164,1523.135946
1115.41859,1000,1527.799685
736.092741,1000,1528.860812
378.804635,188,1529.462438
1491.87187,778,1530.263077
924.566696,472,1530.741781
636.380557,317,1531.08328
1535.410736,759,1532.220338
1956.952628,1000,1533.310503
300.842889,174,1533.486506
2031.444611,925,1534.782833
58.718929,38,1534.820794
208.856579,105,1534.928475
588.434029,287,1535.2237
969.348087,543,1535.789441
1793.783892,944,1537.181248
858.258811,418,1537.625341
188.080788,112,1537.737937
1811.314723,925,1538.698516
1455.208317,1000,1543.628573
1947.477931,990,1544.702722
1586.111346,848,1545.96471
583.147401,288,1546.2677
232.862441,124,1546.410148
1067.547558,537,1547.059854
705.485663,1000,1548.649363
1965.493887,1000,1549.698315
1288.96795,650,1550.379783
1098.556164,524,1551.472083
1703.525699,1000,1552.561368
785.606993,394,1552.971753
1595.343343,814,1554.313144
897.806471,464,1554.82885
159.877432,70,1554.899383
1650.477735,868,1558.936267
32.565183,26,1558.96265
698.179387,337,1559.327555
1778.349685,1000,1560.43056
40.851071,27,1560.464062
300.909526,120,1560.624466
180.894764,111,1560.773387
1701.765696,819,1562.169506
1002.786522,1000,1563.227031
111.073961,55,1563.285469
2119.884769,986,1564.88992
2100.76412,1000,1566.015635
148.200936,110,1566.129944
1616.446295,998,1567.575819
2038.902039,1000,1568.620939
1733.06643,1000,1570.017201
745.695299,371,1570.412749
514.350103,294,1570.779082
167.116284,104,1570.905467
1300.342405,562,1576.109413
1898.580857,892,1577.472078
1032.790122,560,1578.089074
12.935784,22,1578.113735
960.065874,496,1578.677904
1696.107407,877,1580.026326
453.910879,220,1580.257143
1232.615102,637,1580.94346
791.763847,1000,1583.152976
742.396336,1000,1584.462174
1516.540559,1000,1586.925854
394.142388,194,1587.165368
212.393925,111,1587.285273
643.598802,331,1587.676275
797.813445,1000,1588.867582
1039.082381,1000,1591.37727
1148.042278,1000,1595.140981
1142.964394,640,1597.078149
724.74932,1000,1598.124111
1404.499848,803,1599.371626
426.825025,223,1599.611798
497.743442,246,1599.887625
743.530196,405,1600.428418
1964.281497,1000,1602.344535
750.737738,453,1602.911689
1946.712747,1000,1604.220157
1141.201294,537,1604.901353
342.560189,168,1608.113384
1966.492158,911,1609.233995
948.278657,449,1609.732582
1976.599554,1000,1611.461973
806.624153,1000,1615.488652
1729.426117,1000,1616.936819
479.375391,229,1617.179046
946.052617,1000,1618.406418
847.874638,395,1618.862108
2053.742999,1000,1620.735507
1916.070038,1000,1621.927008
1910.648161,1000,1623.845108
2143.928349,1000,1624.993283
179.050943,97,1625.098059
1227.902485,614,1626.188661
1867.672404,1000,1627.406289
97.68166,48,1627.470333
1996.018852,1000,1634.395154
267.291526,149,1634.566622
1632.471291,1000,1635.740798
225.183699,93,1635.837819
43.622166,34,1635.871873
